site_name,country,text_type,source,text,chars
Hampi Monuments,India,qa,wikipedia_api,"Question: Give a detailed overview of Hampi Monuments. Answer: Hampi or Hampe (Kannada: [h mpe]), also referred to as the Group of Monuments at Hampi, is a UNESCO World Heritage Site located in the town of Hampi in Vijayanagara district, east-central Karnataka, India. Hampi predates the Vijayanagara Empire; it is mentioned in the Ramayana and the Puranas of Hinduism as Pampa Devi Tirtha Kshetra. Hampi continues as a religious centre, with the Virupaksha Templ",463
Qutb Minar,India,dossier,curated_csv,"Site: Qutb Minar. Country: India. Continent: Asia. Era: c. 1193 - 1369 CE (midpoint 1281 CE). Civilization: Delhi Sultanate. Religion: Islam. Architecture: Indo-Islamic architecture. Material: Red sandstone, marble . Structure: Minaret, mosque, tombs. Preservation: Good. Popularity: Very high.",294
Qutb Minar,India,qa,curated_csv,"Question: Where is Qutb Minar? Answer: Qutb Minar is in India, Asia.",68
Qutb Minar,India,qa,curated_csv,"Question: What is the architecture of Qutb Minar? Answer: Indo-Islamic architecture using Red sandstone, marble.",112
Qutb Minar,India,qa,curated_csv,"Question: What era is Qutb Minar from? Answer: Qutb Minar belongs to the c. 1193 - 1369 CE era, associated with Delhi Sultanate.",128
Qutb Minar,India,qa,curated_csv,"Question: What religion is linked to Qutb Minar? Answer: Islam. Structure type: Minaret, mosque, tombs. Preservation: Good.",123
Qutb Minar,India,qa,curated_csv,"Question: Tell me about Qutb Minar. Answer: Site: Qutb Minar. Country: India. Continent: Asia. Era: c. 1193 - 1369 CE (midpoint 1281 CE). Civilization: Delhi Sultanate. Religion: Islam. Architecture: Indo-Islamic architecture. Material: Red sandstone, marble . Structure: Minaret, mosque, tombs. Preservation: Good. Popularity: Very high.",338
Qutb Minar,India,wiki_description,wikipedia_rest,"Qutb Minar: Minaret in the Mehrauli area of Delhi, India.",57
Qutb Minar,India,wiki_summary,wikipedia_rest,"Background (Qutb Minar): The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps, and is one of the most frequented heritage spots in the city. After defeating Prithviraj Chauhan, the last Hindu ruler of Delhi before the Ghurid conquest of the region, Qutab-ud-din Aibak initiated the construction of",525
Qutb Minar,India,qa,wikipedia_rest,"Question: Summarize Qutb Minar. Answer: The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps, and is one of the most frequented heritage spots in the city. After ",390
Qutb Minar,India,qa,wikipedia_rest,"Question: What is special about Qutb Minar? Answer: The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps, and is one of the ",352
Qutb Minar,India,wiki_extract,wikipedia_api,"Background (Qutb Minar, Wikipedia extract): The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps, and is one of the most frequented heritage spots in the city. After defeating Prithviraj Chauhan, the last Hindu ruler of Delhi before the Ghurid conquest of the region, Qutab-ud-din Aibak initiated the construction of the victory tower, but only managed to finish the first level. It was to mark the beginning of Islamic rule in the region. Successive dynasties of the Delhi Sultanate continued the construction, and, in 1368, Firuz Shah Tughlaq rebuilt the top parts and added a cupola. It can be compared to the 62-metre all-brick Minaret of Jam in Afghanistan, of c. 1190, which was constructed a decade or so befo",944
Qutb Minar,India,chat,wikipedia_api+csv,"User: Tell me about Qutb Minar. Assistant: The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps User: Where is it? Assistant: Qutb Minar is in India, Asia.",383
Qutb Minar,India,qa,wikipedia_api,"Question: Give a detailed overview of Qutb Minar. Answer: The Qutb Minar, also spelled Qutub Minar and Qutab Minar, is a minaret and victory tower, built during the Delhi sultanate, and comprising the Qutb complex, a UNESCO World Heritage Site in Mehrauli, South Delhi, India. It was mostly built between 1199 and 1220, contains 399 steps, and is one of the most frequented heritage spots in the city. After defeating Prithviraj Chauhan, the last Hindu ruler",458
Chittorgarh Fort,India,dossier,curated_csv,Site: Chittorgarh Fort. Country: India. Continent: Asia. Era: 7th century AD (midpoint 650 AD). Civilization: Mewar (Rajput polity). Religion: Hinduism. Architecture: Rajput hill-fort architecture. Material: Stone masonry. Structure: Fort complex. Preservation: Good. Popularity: High.,285
Chittorgarh Fort,India,qa,curated_csv,"Question: Where is Chittorgarh Fort? Answer: Chittorgarh Fort is in India, Asia.",80
Chittorgarh Fort,India,qa,curated_csv,Question: What is the architecture of Chittorgarh Fort? Answer: Rajput hill-fort architecture using Stone masonry.,114
Chittorgarh Fort,India,qa,curated_csv,"Question: What era is Chittorgarh Fort from? Answer: Chittorgarh Fort belongs to the 7th century AD era, associated with Mewar (Rajput polity).",143
Chittorgarh Fort,India,qa,curated_csv,Question: What religion is linked to Chittorgarh Fort? Answer: Hinduism. Structure type: Fort complex. Preservation: Good.,122
Chittorgarh Fort,India,qa,curated_csv,Question: Tell me about Chittorgarh Fort. Answer: Site: Chittorgarh Fort. Country: India. Continent: Asia. Era: 7th century AD (midpoint 650 AD). Civilization: Mewar (Rajput polity). Religion: Hinduism. Architecture: Rajput hill-fort architecture. Material: Stone masonry. Structure: Fort complex. Preservation: Good. Popularity: High.,335
Chittorgarh Fort,India,wiki_description,wikipedia_rest,"Chittorgarh Fort: Historic fort in Rajasthan, India.",52
Chittorgarh Fort,India,wiki_summary,wikipedia_rest,"Background (Chittorgarh Fort): Chittor Fort, also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 180 m (590.6 ft) in height, spread over an area of 280 ha above the plains of the valley drained by the Berach River. The fort covers 65 historic structures, which include four palaces, 19 large temples, 20 large water bodies, 4 memorials, and a few victory towers.",524
Chittorgarh Fort,India,qa,wikipedia_rest,"Question: Summarize Chittorgarh Fort. Answer: Chittor Fort, also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 180 m (590.6 ft) in height, spread over an area of 280 ha above the plains of the valley drained by the Berach River. The ",396
Chittorgarh Fort,India,qa,wikipedia_rest,"Question: What is special about Chittorgarh Fort? Answer: Chittor Fort, also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 180 m (590.6 ft) in height, spread over an area of 280 ha above the plai",358
Chittorgarh Fort,India,wiki_extract,wikipedia_api,"Background (Chittorgarh Fort, Wikipedia extract): Chittor Fort (the literal translation of the Hindi Chittorgarh), also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 180 m (590.6 ft) in height, spread over an area of 280 ha (691.9 acres) above the plains of the valley drained by the Berach River. The fort covers 65 historic structures, which include four palaces, 19 large temples, 20 large water bodies, 4 memorials, and a few victory towers. In 2013, at the 37th session of the World Heritage Committee held in Phnom Penh, Cambodia, the group of six Hill Forts of Rajasthan, including Chittor Fort, was declared a World Heritage Site. == Geography == The city of Chittorgarh, located in the southern part of the state of Rajasthan, is 233 km (144.8 mi) from Ajmer, midway between Del",950
Chittorgarh Fort,India,chat,wikipedia_api+csv,"User: Tell me about Chittorgarh Fort. Assistant: Chittor Fort (the literal translation of the Hindi Chittorgarh), also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 1 User: Where is it? Assistant: Chittorgarh Fort is in India, Asia.",395
Chittorgarh Fort,India,qa,wikipedia_api,"Question: Give a detailed overview of Chittorgarh Fort. Answer: Chittor Fort (the literal translation of the Hindi Chittorgarh), also known as Chittod Fort, is one of the largest forts in India. It is a UNESCO World Heritage Site. The fort was the capital of Mewar and is located in the present-day city of Chittorgarh. It sprawls over a hill 180 m (590.6 ft) in height, spread over an area of 280 ha (691.9 acres) above the plains of the valley drained by the Ber",464
Great Living Chola Temples,India,dossier,curated_csv,Site: Great Living Chola Temples. Country: India. Continent: Asia. Era: 11th - 12th centuries (midpoint 1100 AD). Civilization: Chola Empire. Religion: Hinduism. Architecture: Dravidian (Chola) temple architecture. Material: Granite. Structure: 3 major temples. Preservation: Excellent. Popularity: Moderate-High.,313
Great Living Chola Temples,India,qa,curated_csv,"Question: Where is Great Living Chola Temples? Answer: Great Living Chola Temples is in India, Asia.",100
Great Living Chola Temples,India,qa,curated_csv,Question: What is the architecture of Great Living Chola Temples? Answer: Dravidian (Chola) temple architecture using Granite.,126
Great Living Chola Temples,India,qa,curated_csv,"Question: What era is Great Living Chola Temples from? Answer: Great Living Chola Temples belongs to the 11th - 12th centuries era, associated with Chola Empire.",161
Great Living Chola Temples,India,qa,curated_csv,Question: What religion is linked to Great Living Chola Temples? Answer: Hinduism. Structure type: 3 major temples. Preservation: Excellent.,140
Great Living Chola Temples,India,qa,curated_csv,Question: Tell me about Great Living Chola Temples. Answer: Site: Great Living Chola Temples. Country: India. Continent: Asia. Era: 11th - 12th centuries (midpoint 1100 AD). Civilization: Chola Empire. Religion: Hinduism. Architecture: Dravidian (Chola) temple architecture. Material: Granite. Structure: 3 major temples. Preservation: Excellent. Popularity: Moderate-High.,373
Great Living Chola Temples,India,wiki_summary,wikipedia_rest,"Background (Great Living Chola Temples): The Great Living Chola Temples is a UNESCO World Heritage Site designation for a group of three Chola dynasty era Hindu temples in the Indian state of Tamil Nadu. The temple at Thanjavur was added in the list in 1987, while the other two temples were added in 2004.",306
